Id,x,y,comment_class
42064,37.739159,55.821158,-1
42065,37.739159,55.821158,-1
42066,37.739159,55.821158,-1
42067,37.77308,55.811204,-1
42068,37.77308,55.811204,-1
42069,37.77308,55.811204,-1
42070,37.77308,55.811204,-1
42071,37.77308,55.811204,-1
42072,37.77308,55.811204,-1
42073,37.77308,55.811204,-1
42074,37.77308,55.811204,-1
42075,37.77308,55.811204,-1
42076,37.77308,55.811204,-1
42077,37.77308,55.811204,-1
42078,37.77308,55.811204,-1
42079,37.77308,55.811204,-1
42080,37.77308,55.811204,-1
42081,37.77308,55.811204,-1
42082,37.77308,55.811204,-1
42083,37.77308,55.811204,-1
42084,37.77308,55.811204,-1
42085,37.77308,55.811204,-1
42086,37.77308,55.811204,-1
42087,37.77308,55.811204,-1
42088,37.77308,55.811204,-1
42089,37.77308,55.811204,-1
42090,37.769235,55.796577,-1
42091,37.769235,55.796577,-1
42092,37.769235,55.796577,-1
42093,37.769235,55.796577,-1
42094,37.769235,55.796577,-1
42095,37.769235,55.796577,-1
42096,37.769235,55.796577,-1
42097,37.769235,55.796577,-1
42098,37.769235,55.796577,-1
42099,37.769235,55.796577,-1
42100,37.769235,55.796577,-1
42101,37.769235,55.796577,-1
42102,37.769235,55.796577,-1
42103,37.769235,55.796577,-1
42104,37.769235,55.796577,-1
42105,37.769235,55.796577,-1
42106,37.769235,55.796577,-1
42107,37.769235,55.796577,-1
42108,37.769235,55.796577,-1
42109,37.769235,55.796577,-1
42110,37.769235,55.796577,-1
42111,37.769235,55.796577,-1
42112,37.769235,55.796577,-1
42113,37.769235,55.796577,-1
42114,37.769235,55.796577,-1
42115,37.769235,55.796577,-1
42116,37.769235,55.796577,-1
42117,37.769235,55.796577,-1
42118,37.769235,55.796577,-1
42119,37.769235,55.796577,-1
42120,37.769235,55.796577,-1
42121,37.769235,55.796577,-1
42122,37.769235,55.796577,-1
42123,37.769235,55.796577,-1
42124,37.769235,55.796577,-1
42125,37.769235,55.796577,-1
42126,37.769235,55.796577,-1
42127,37.769235,55.796577,-1
42128,37.769235,55.796577,-1
42129,37.769235,55.796577,-1
42130,37.769235,55.796577,-1
42131,37.769235,55.796577,-1
42132,37.769235,55.796577,-1
42133,37.769235,55.796577,-1
42134,37.769235,55.796577,-1
42135,37.769235,55.796577,-1
42136,37.769235,55.796577,-1
42137,37.769235,55.796577,-1
42138,37.769235,55.796577,-1
42139,37.769235,55.796577,-1
42140,37.768453,55.753179,-1
42141,37.768453,55.753179,-1
42142,37.768453,55.753179,-1
42143,37.768453,55.753179,-1
42144,37.768453,55.753179,-1
42145,37.768453,55.753179,-1
42146,37.768453,55.753179,-1
42147,37.768453,55.753179,-1
42148,37.768453,55.753179,-1
42149,37.768453,55.753179,-1
42150,37.768453,55.753179,-1
42151,37.768453,55.753179,-1
42152,37.768453,55.753179,-1
42153,37.768453,55.753179,-1
42154,37.768453,55.753179,-1
42155,37.768453,55.753179,-1
42156,37.768453,55.753179,-1
42157,37.768453,55.753179,-1
42158,37.768453,55.753179,-1
42159,37.768453,55.753179,-1
42160,37.768453,55.753179,-1
42161,37.768453,55.753179,-1
42162,37.778371,55.738936,-1
42163,37.778371,55.738936,-1
42164,37.778371,55.738936,-1
42165,37.778371,55.738936,-1
42166,37.778371,55.738936,-1
42167,37.778371,55.738936,-1
42168,37.778371,55.738936,-1
42169,37.778371,55.738936,-1
42170,37.778371,55.738936,-1
42171,37.778371,55.738936,-1
42172,37.778371,55.738936,-1
42173,37.778371,55.738936,-1
42174,37.778371,55.738936,-1
42175,37.778371,55.738936,-1
42176,37.778371,55.738936,-1
42177,37.778371,55.738936,-1
42178,37.778371,55.738936,-1
42179,37.778371,55.738936,-1
42180,37.778371,55.738936,-1
42181,37.778371,55.738936,-1
42182,37.778371,55.738936,-1
42183,37.778371,55.738936,-1
42184,37.778371,55.738936,-1
42185,37.778371,55.738936,-1
42186,37.778371,55.738936,-1
42187,37.778371,55.738936,-1
42188,37.778371,55.738936,-1
42189,37.778371,55.738936,-1
42190,37.778371,55.738936,-1
42191,37.778371,55.738936,-1
42192,37.778371,55.738936,-1
42193,37.778371,55.738936,-1
42194,37.778371,55.738936,-1
42195,37.778371,55.738936,-1
42196,37.778371,55.738936,-1
42197,37.778371,55.738936,-1
42198,37.778371,55.738936,-1
42199,37.778371,55.738936,-1
42200,37.778371,55.738936,-1
42201,37.778371,55.738936,-1
42202,37.778371,55.738936,-1
42203,37.778371,55.738936,-1
42204,37.778371,55.738936,-1
42205,37.778371,55.738936,-1
42206,37.778371,55.738936,-1
42207,37.778371,55.738936,-1
42208,37.778371,55.738936,-1
42209,37.778371,55.738936,-1
42210,37.778371,55.738936,-1
42211,37.778371,55.738936,-1
42212,37.778371,55.738936,-1
42213,37.783141,55.788009,1
42214,37.783141,55.788009,1
42215,37.783141,55.788009,1
42216,37.783141,55.788009,1
42217,37.783141,55.788009,1
42218,37.783141,55.788009,1
42219,37.783141,55.788009,1
42220,37.783141,55.788009,1
42221,37.783141,55.788009,1
42222,37.783141,55.788009,1
42223,37.783141,55.788009,1
42224,37.783141,55.788009,1
42225,37.783141,55.788009,1
42226,37.790399,55.79345,1
42227,37.783141,55.788009,1
42228,37.790399,55.79345,1
42229,37.783141,55.788009,1
42230,37.790399,55.79345,1
42231,37.783141,55.788009,1
42232,37.790399,55.79345,1
42233,37.783141,55.788009,1
42234,37.790399,55.79345,1
42235,37.783141,55.788009,1
42236,37.790399,55.79345,1
42237,37.783141,55.788009,1
42238,37.790399,55.79345,1
42239,37.783141,55.788009,1
42240,37.790399,55.79345,1
42241,37.783141,55.788009,1
42242,37.790399,55.79345,1
42243,37.783141,55.788009,1
42244,37.790399,55.79345,1
42245,37.783141,55.788009,1
42246,37.790399,55.79345,1
42247,37.783141,55.788009,1
42248,37.790399,55.79345,1
42249,37.783141,55.788009,1
42250,37.790399,55.79345,1
42251,37.783141,55.788009,1
42252,37.790399,55.79345,1
42253,37.783141,55.788009,1
42254,37.790399,55.79345,1
42255,37.783141,55.788009,1
42256,37.790399,55.79345,1
42257,37.783141,55.788009,1
42258,37.790399,55.79345,1
42259,37.783141,55.788009,1
42260,37.790399,55.79345,1
42261,37.783141,55.788009,1
42262,37.790399,55.79345,1
42263,37.783141,55.788009,1
42264,37.790399,55.79345,1
42265,37.783141,55.788009,1
42266,37.790399,55.79345,1
42267,37.783141,55.788009,1
42268,37.790399,55.79345,1
42269,37.783141,55.788009,1
42270,37.790399,55.79345,1
42271,37.783141,55.788009,1
42272,37.790399,55.79345,1
42273,37.783141,55.788009,1
42274,37.790399,55.79345,1
42275,37.783141,55.788009,1
42276,37.790399,55.79345,1
42277,37.783141,55.788009,1
42278,37.790399,55.79345,1
42279,37.783141,55.788009,1
42280,37.790399,55.79345,1
42281,37.783141,55.788009,1
42282,37.790399,55.79345,1
42283,37.783141,55.788009,1
42284,37.790399,55.79345,1
42285,37.783141,55.788009,1
42286,37.790399,55.79345,1
42287,37.783141,55.788009,1
42288,37.790399,55.79345,1
42289,37.783141,55.788009,1
42290,37.807126,55.791208,1
42291,37.807126,55.791208,1
42292,37.807126,55.791208,1
42293,37.807126,55.791208,1
42294,37.807126,55.791208,1
42295,37.807126,55.791208,1
42296,37.807126,55.791208,1
42297,37.807126,55.791208,1
42298,37.807126,55.791208,1
42299,37.807126,55.791208,1
42300,37.807126,55.791208,1
42301,37.807126,55.791208,1
42302,37.807126,55.791208,1
42303,37.807126,55.791208,1
42304,37.807126,55.791208,1
42305,37.807126,55.791208,1
42306,37.807126,55.791208,1
42307,37.807126,55.791208,1
42308,37.807126,55.791208,1
42309,37.807126,55.791208,1
42310,37.807126,55.791208,1
42311,37.807126,55.791208,1
42312,37.807126,55.791208,1
42313,37.807126,55.791208,1
42314,37.807126,55.791208,1
42315,37.807126,55.791208,1
42316,37.807126,55.791208,1
42317,37.807126,55.791208,1
42318,37.807126,55.791208,1
42319,37.807126,55.791208,1
42320,37.807126,55.791208,1
42321,37.807126,55.791208,1
42322,37.807126,55.791208,1
42323,37.807126,55.791208,1
42324,37.807126,55.791208,1
42325,37.807126,55.791208,1
42326,37.807126,55.791208,1
42327,37.807126,55.791208,1
42328,37.807126,55.791208,1
42329,37.807126,55.791208,1
42330,37.570887,55.741389,1
42331,37.805293,55.799532,1
42332,37.570887,55.741389,1
42333,37.805293,55.799532,1
42334,37.570887,55.741389,1
42335,37.805293,55.799532,1
42336,37.570887,55.741389,1
42337,37.805293,55.799532,1
42338,37.570887,55.741389,1
42339,37.805293,55.799532,1
42340,37.570887,55.741389,1
42341,37.805293,55.799532,1
42342,37.570887,55.741389,1
42343,37.805293,55.799532,1
42344,37.570887,55.741389,1
42345,37.805293,55.799532,1
42346,37.570887,55.741389,1
42347,37.805293,55.799532,1
42348,37.570887,55.741389,1
42349,37.805293,55.799532,1
42350,37.570887,55.741389,1
42351,37.805293,55.799532,1
42352,37.570887,55.741389,1
42353,37.805293,55.799532,1
42354,37.570887,55.741389,1
42355,37.805293,55.799532,1
42356,37.570887,55.741389,1
42357,37.805293,55.799532,1
42358,37.570887,55.741389,1
42359,37.805293,55.799532,1
42360,37.570887,55.741389,1
42361,37.805293,55.799532,1
42362,37.570887,55.741389,1
42363,37.805293,55.799532,1
42364,37.570887,55.741389,1
42365,37.805293,55.799532,1
42366,37.570887,55.741389,1
42367,37.805293,55.799532,1
42368,37.570887,55.741389,1
42369,37.805293,55.799532,1
42370,37.570887,55.741389,1
42371,37.805293,55.799532,1
42372,37.570887,55.741389,1
42373,37.805293,55.799532,1
42374,37.570887,55.741389,1
42375,37.805293,55.799532,1
42376,37.570887,55.741389,1
42377,37.805293,55.799532,1
42378,37.570887,55.741389,1
42379,37.805293,55.799532,1
42380,37.570887,55.741389,1
42381,37.805293,55.799532,1
42382,37.570887,55.741389,1
42383,37.805293,55.799532,1
42384,37.570887,55.741389,1
42385,37.805293,55.799532,1
42386,37.570887,55.741389,1
42387,37.805293,55.799532,1
42388,37.570887,55.741389,1
42389,37.805293,55.799532,1
42390,37.570887,55.741389,1
42391,37.805293,55.799532,1
42392,37.570887,55.741389,1
42393,37.805293,55.799532,1
42394,37.570887,55.741389,1
42395,37.805293,55.799532,1
42396,37.570887,55.741389,1
42397,37.805293,55.799532,1
42398,37.570887,55.741389,1
42399,37.805293,55.799532,1
42400,37.570887,55.741389,1
42401,37.805293,55.799532,1
42402,37.570887,55.741389,1
42403,37.805293,55.799532,1
42404,37.570887,55.741389,1
42405,37.805293,55.799532,1
42406,37.570887,55.741389,1
42407,37.805293,55.799532,1
42408,37.570887,55.741389,1
42409,37.805293,55.799532,1
42410,37.570887,55.741389,1
42411,37.805293,55.799532,1
42412,37.570887,55.741389,1
42413,37.805293,55.799532,1
42414,37.570887,55.741389,1
42415,37.805293,55.799532,1
42416,37.570887,55.741389,1
42417,37.805293,55.799532,1
42418,37.570887,55.741389,1
42419,37.805293,55.799532,1
42420,37.570887,55.741389,1
42421,37.805293,55.799532,1
42422,37.570887,55.741389,1
42423,37.805293,55.799532,1
42424,37.570887,55.741389,1
42425,37.805293,55.799532,1
42426,37.570887,55.741389,1
42427,37.805293,55.799532,1
42428,37.570887,55.741389,1
42429,37.805293,55.799532,1
42430,37.570887,55.741389,1
42431,37.805293,55.799532,1
42432,37.570887,55.741389,1
42433,37.805293,55.799532,1
42434,37.570887,55.741389,1
42435,37.805293,55.799532,1
42436,37.570887,55.741389,1
42437,37.805293,55.799532,1
42438,37.570887,55.741389,1
42439,37.805293,55.799532,1
42440,37.570887,55.741389,1
42441,37.805293,55.799532,1
42442,37.570887,55.741389,1
42443,37.805293,55.799532,1
42444,37.570887,55.741389,1
42445,37.805293,55.799532,1
42446,37.570887,55.741389,1
42447,37.805293,55.799532,1
42448,37.570887,55.741389,1
42449,37.805293,55.799532,1
42450,37.570887,55.741389,1
42451,37.805293,55.799532,1
42452,37.570887,55.741389,1
42453,37.805293,55.799532,1
42454,37.570887,55.741389,1
42455,37.805293,55.799532,1
42456,37.570887,55.741389,1
42457,37.805293,55.799532,1
42458,37.570887,55.741389,1
42459,37.805293,55.799532,1
42460,37.570887,55.741389,1
42461,37.805293,55.799532,1
42462,37.570887,55.741389,1
42463,37.805293,55.799532,1
42464,37.570887,55.741389,1
42465,37.805293,55.799532,1
42466,37.570887,55.741389,1
42467,37.805293,55.799532,1
42468,37.570887,55.741389,1
42469,37.805293,55.799532,1
42470,37.570887,55.741389,1
42471,37.805293,55.799532,1
42472,37.570887,55.741389,1
42473,37.805293,55.799532,1
42474,37.570887,55.741389,1
42475,37.805293,55.799532,1
42476,37.570887,55.741389,1
42477,37.805293,55.799532,1
42478,37.570887,55.741389,1
42479,37.805293,55.799532,1
42480,37.570887,55.741389,1
42481,37.805293,55.799532,1
42482,37.570887,55.741389,1
42483,37.805293,55.799532,1
42484,37.570887,55.741389,1
42485,37.805293,55.799532,1
42486,37.570887,55.741389,1
42487,37.805293,55.799532,1
42488,37.570887,55.741389,1
42489,37.805293,55.799532,1
42490,37.570887,55.741389,1
42491,37.805293,55.799532,1
42492,37.570887,55.741389,1
42493,37.805293,55.799532,1
42494,37.570887,55.741389,1
42495,37.805293,55.799532,1
42496,37.570887,55.741389,1
42497,37.805293,55.799532,1
42498,37.570887,55.741389,1
42499,37.805293,55.799532,1
42500,37.570887,55.741389,1
42501,37.805293,55.799532,1
42502,37.570887,55.741389,1
42503,37.805293,55.799532,1
42504,37.570887,55.741389,1
42505,37.805293,55.799532,1
42506,37.570887,55.741389,1
42507,37.805293,55.799532,1
42508,37.570887,55.741389,1
42509,37.805293,55.799532,1
42510,37.570887,55.741389,1
42511,37.805293,55.799532,1
42512,37.570887,55.741389,1
42513,37.805293,55.799532,1
42514,37.570887,55.741389,1
42515,37.805293,55.799532,1
42516,37.570887,55.741389,1
42517,37.805293,55.799532,1
42518,37.570887,55.741389,1
42519,37.805293,55.799532,1
42520,37.570887,55.741389,1
42521,37.805293,55.799532,1
42522,37.570887,55.741389,1
42523,37.805293,55.799532,1
42524,37.570887,55.741389,1
42525,37.805293,55.799532,1
42526,37.570887,55.741389,1
42527,37.805293,55.799532,1
42528,37.570887,55.741389,1
42529,37.805293,55.799532,1
42530,37.570887,55.741389,1
42531,37.805293,55.799532,1
42532,37.570887,55.741389,1
42533,37.805293,55.799532,1
42534,37.570887,55.741389,1
42535,37.805293,55.799532,1
42536,37.570887,55.741389,1
42537,37.805293,55.799532,1
42538,37.570887,55.741389,1
42539,37.805293,55.799532,1
42540,37.570887,55.741389,1
42541,37.805293,55.799532,1
42542,37.570887,55.741389,1
42543,37.805293,55.799532,1
42544,37.570887,55.741389,1
42545,37.805293,55.799532,1
42546,37.570887,55.741389,1
42547,37.805293,55.799532,1
42548,37.570887,55.741389,1
42549,37.805293,55.799532,1
42550,37.570887,55.741389,1
42551,37.805293,55.799532,1
42552,37.570887,55.741389,1
42553,37.805293,55.799532,1
42554,37.570887,55.741389,1
42555,37.805293,55.799532,1
42556,37.570887,55.741389,1
42557,37.805293,55.799532,1
42558,37.570887,55.741389,1
42559,37.805293,55.799532,1
42560,37.570887,55.741389,1
42561,37.805293,55.799532,1
42562,37.570887,55.741389,1
42563,37.805293,55.799532,1
42564,37.570887,55.741389,1
42565,37.805293,55.799532,1
42566,37.570887,55.741389,1
42567,37.805293,55.799532,1
42568,37.570887,55.741389,1
42569,37.805293,55.799532,1
42570,37.570887,55.741389,1
42571,37.805293,55.799532,1
42572,37.570887,55.741389,1
42573,37.805293,55.799532,1
42574,37.570887,55.741389,1
42575,37.805293,55.799532,1
42576,37.570887,55.741389,1
42577,37.805293,55.799532,1
42578,37.570887,55.741389,1
42579,37.805293,55.799532,1
42580,37.570887,55.741389,1
42581,37.805293,55.799532,1
42582,37.570887,55.741389,1
42583,37.805293,55.799532,1
42584,37.570887,55.741389,1
42585,37.805293,55.799532,1
42586,37.570887,55.741389,1
42587,37.805293,55.799532,1
42588,37.570887,55.741389,1
42589,37.805293,55.799532,1
42590,37.570887,55.741389,1
42591,37.805293,55.799532,1
42592,37.570887,55.741389,1
42593,37.805293,55.799532,1
42594,37.570887,55.741389,1
42595,37.805293,55.799532,1
42596,37.570887,55.741389,1
42597,37.805293,55.799532,1
42598,37.570887,55.741389,1
42599,37.805293,55.799532,1
42600,37.570887,55.741389,1
42601,37.805293,55.799532,1
42602,37.570887,55.741389,1
42603,37.805293,55.799532,1
42604,37.570887,55.741389,1
42605,37.805293,55.799532,1
42606,37.570887,55.741389,1
42607,37.805293,55.799532,1
42608,37.570887,55.741389,1
42609,37.805293,55.799532,1
42610,37.570887,55.741389,1
42611,37.805293,55.799532,1
42612,37.570887,55.741389,1
42613,37.805293,55.799532,1
42614,37.570887,55.741389,1
42615,37.805293,55.799532,1
42616,37.570887,55.741389,1
42617,37.805293,55.799532,1
42618,37.570887,55.741389,1
42619,37.805293,55.799532,1
42620,37.570887,55.741389,1
42621,37.805293,55.799532,1
42622,37.570887,55.741389,1
42623,37.805293,55.799532,1
42624,37.570887,55.741389,1
42625,37.805293,55.799532,1
42626,37.570887,55.741389,1
42627,37.805293,55.799532,1
42628,37.570887,55.741389,1
42629,37.805293,55.799532,1
42630,37.570887,55.741389,1
42631,37.805293,55.799532,1
42632,37.570887,55.741389,1
42633,37.805293,55.799532,1
42634,37.570887,55.741389,1
42635,37.805293,55.799532,1
42636,37.570887,55.741389,1
42637,37.805293,55.799532,1
42638,37.570887,55.741389,1
42639,37.805293,55.799532,1
42640,37.570887,55.741389,1
42641,37.805293,55.799532,1
42642,37.570887,55.741389,1
42643,37.805293,55.799532,1
42644,37.570887,55.741389,1
42645,37.805293,55.799532,1
42646,37.570887,55.741389,1
42647,37.805293,55.799532,1
42648,37.570887,55.741389,1
42649,37.805293,55.799532,1
42650,37.570887,55.741389,1
42651,37.805293,55.799532,1
42652,37.570887,55.741389,1
42653,37.805293,55.799532,1
42654,37.570887,55.741389,1
42655,37.805293,55.799532,1
42656,37.570887,55.741389,1
42657,37.805293,55.799532,1
42658,37.570887,55.741389,1
42659,37.805293,55.799532,1
42660,37.570887,55.741389,1
42661,37.805293,55.799532,1
42662,37.570887,55.741389,1
42663,37.805293,55.799532,1
42664,37.570887,55.741389,1
42665,37.805293,55.799532,1
42666,37.570887,55.741389,1
42667,37.805293,55.799532,1
42668,37.570887,55.741389,1
42669,37.805293,55.799532,1
42670,37.570887,55.741389,1
42671,37.805293,55.799532,1
42672,37.570887,55.741389,1
42673,37.805293,55.799532,1
42674,37.570887,55.741389,1
42675,37.805293,55.799532,1
42676,37.570887,55.741389,1
42677,37.805293,55.799532,1
42678,37.570887,55.741389,1
42679,37.805293,55.799532,1
42680,37.570887,55.741389,1
42681,37.805293,55.799532,1
42682,37.570887,55.741389,1
42683,37.805293,55.799532,1
42684,37.570887,55.741389,1
42685,37.805293,55.799532,1
42686,37.570887,55.741389,1
42687,37.805293,55.799532,1
42688,37.570887,55.741389,1
42689,37.805293,55.799532,1
42690,37.570887,55.741389,1
42691,37.805293,55.799532,1
42692,37.570887,55.741389,1
42693,37.805293,55.799532,1
42694,37.570887,55.741389,1
42695,37.805293,55.799532,1
42696,37.570887,55.741389,1
42697,37.805293,55.799532,1
42698,37.570887,55.741389,1
42699,37.805293,55.799532,1
42700,37.570887,55.741389,1
42701,37.805293,55.799532,1
42702,37.570887,55.741389,1
42703,37.805293,55.799532,1
42704,37.570887,55.741389,1
42705,37.805293,55.799532,1
42706,37.570887,55.741389,1
42707,37.805293,55.799532,1
42708,37.570887,55.741389,1
42709,37.805293,55.799532,1
42710,37.570887,55.741389,1
42711,37.805293,55.799532,1
42712,37.570887,55.741389,1
42713,37.805293,55.799532,1
42714,37.570887,55.741389,1
42715,37.805293,55.799532,1
42716,37.570887,55.741389,1
42717,37.805293,55.799532,1
42718,37.570887,55.741389,1
42719,37.805293,55.799532,1
42720,37.570887,55.741389,1
42721,37.805293,55.799532,1
42722,37.570887,55.741389,1
42723,37.805293,55.799532,1
42724,37.570887,55.741389,1
42725,37.805293,55.799532,1
42726,37.570887,55.741389,1
42727,37.805293,55.799532,1
42728,37.570887,55.741389,1
42729,37.805293,55.799532,1
42730,37.570887,55.741389,1
42731,37.805293,55.799532,1
42732,37.570887,55.741389,1
42733,37.805293,55.799532,1
42734,37.570887,55.741389,1
42735,37.805293,55.799532,1
42736,37.570887,55.741389,1
42737,37.805293,55.799532,1
42738,37.570887,55.741389,1
42739,37.805293,55.799532,1
42740,37.570887,55.741389,1
42741,37.805293,55.799532,1
42742,37.570887,55.741389,1
42743,37.805293,55.799532,1
42744,37.570887,55.741389,1
42745,37.805293,55.799532,1
42746,37.570887,55.741389,1
42747,37.805293,55.799532,1
42748,37.570887,55.741389,1
42749,37.805293,55.799532,1
42750,37.570887,55.741389,1
42751,37.805293,55.799532,1
42752,37.570887,55.741389,1
42753,37.805293,55.799532,1
42754,37.570887,55.741389,1
42755,37.805293,55.799532,1
42756,37.570887,55.741389,1
42757,37.805293,55.799532,1
42758,37.570887,55.741389,1
42759,37.805293,55.799532,1
42760,37.570887,55.741389,1
42761,37.805293,55.799532,1
42762,37.570887,55.741389,1
42763,37.805293,55.799532,1
42764,37.570887,55.741389,1
42765,37.805293,55.799532,1
42766,37.570887,55.741389,1
42767,37.805293,55.799532,1
42768,37.570887,55.741389,1
42769,37.805293,55.799532,1
42770,37.570887,55.741389,1
42771,37.805293,55.799532,1
42772,37.570887,55.741389,1
42773,37.805293,55.799532,1
42774,37.570887,55.741389,1
42775,37.805293,55.799532,1
42776,37.570887,55.741389,1
42777,37.805293,55.799532,1
42778,37.570887,55.741389,1
42779,37.805293,55.799532,1
42780,37.570887,55.741389,1
42781,37.805293,55.799532,1
42782,37.570887,55.741389,1
42783,37.805293,55.799532,1
42784,37.570887,55.741389,1
42785,37.805293,55.799532,1
42786,37.570887,55.741389,1
42787,37.805293,55.799532,1
42788,37.570887,55.741389,1
42789,37.805293,55.799532,1
42790,37.570887,55.741389,1
42791,37.805293,55.799532,1
42792,37.570887,55.741389,1
42793,37.805293,55.799532,1
42794,37.570887,55.741389,1
42795,37.805293,55.799532,1
42796,37.570887,55.741389,1
42797,37.805293,55.799532,1
42798,37.570887,55.741389,1
42799,37.805293,55.799532,1
42800,37.570887,55.741389,1
42801,37.805293,55.799532,1
42802,37.570887,55.741389,1
42803,37.805293,55.799532,1
42804,37.570887,55.741389,1
42805,37.805293,55.799532,1
42806,37.570887,55.741389,1
42807,37.805293,55.799532,1
42808,37.570887,55.741389,1
42809,37.805293,55.799532,1
42810,37.570887,55.741389,1
42811,37.805293,55.799532,1
42812,37.570887,55.741389,1
42813,37.805293,55.799532,1
42814,37.570887,55.741389,1
42815,37.805293,55.799532,1
42816,37.570887,55.741389,1
42817,37.805293,55.799532,1
42818,37.570887,55.741389,1
42819,37.805293,55.799532,1
42820,37.570887,55.741389,1
42821,37.805293,55.799532,1
42822,37.570887,55.741389,1
42823,37.805293,55.799532,1
42824,37.570887,55.741389,1
42825,37.805293,55.799532,1
42826,37.570887,55.741389,1
42827,37.805293,55.799532,1
42828,37.570887,55.741389,1
42829,37.805293,55.799532,1
42830,37.570887,55.741389,1
42831,37.805293,55.799532,1
42832,37.570887,55.741389,1
42833,37.805293,55.799532,1
42834,37.570887,55.741389,1
42835,37.805293,55.799532,1
42836,37.570887,55.741389,1
42837,37.805293,55.799532,1
42838,37.570887,55.741389,1
42839,37.805293,55.799532,1
42840,37.570887,55.741389,1
42841,37.805293,55.799532,1
42842,37.570887,55.741389,1
42843,37.805293,55.799532,1
42844,37.570887,55.741389,1
42845,37.805293,55.799532,1
42846,37.570887,55.741389,1
42847,37.805293,55.799532,1
42848,37.570887,55.741389,1
42849,37.805293,55.799532,1
42850,37.570887,55.741389,1
42851,37.805293,55.799532,1
42852,37.570887,55.741389,1
42853,37.805293,55.799532,1
42854,37.570887,55.741389,1
42855,37.805293,55.799532,1
42856,37.570887,55.741389,1
42857,37.805293,55.799532,1
42858,37.570887,55.741389,1
42859,37.805293,55.799532,1
42860,37.570887,55.741389,1
42861,37.805293,55.799532,1
42862,37.570887,55.741389,1
42863,37.805293,55.799532,1
42864,37.570887,55.741389,1
42865,37.805293,55.799532,1
42866,37.570887,55.741389,1
42867,37.805293,55.799532,1
42868,37.570887,55.741389,1
42869,37.805293,55.799532,1
42870,37.570887,55.741389,1
42871,37.805293,55.799532,1
42872,37.570887,55.741389,1
42873,37.805293,55.799532,1
42874,37.570887,55.741389,1
42875,37.805293,55.799532,1
42876,37.570887,55.741389,1
42877,37.805293,55.799532,1
42878,37.570887,55.741389,1
42879,37.805293,55.799532,1
42880,37.570887,55.741389,1
42881,37.805293,55.799532,1
42882,37.570887,55.741389,1
42883,37.805293,55.799532,1
42884,37.570887,55.741389,1
42885,37.805293,55.799532,1
42886,37.570887,55.741389,1
42887,37.805293,55.799532,1
42888,37.570887,55.741389,1
42889,37.805293,55.799532,1
42890,37.570887,55.741389,1
42891,37.805293,55.799532,1
42892,37.570887,55.741389,1
42893,37.805293,55.799532,1
42894,37.570887,55.741389,1
42895,37.805293,55.799532,1
42896,37.570887,55.741389,1
42897,37.805293,55.799532,1
42898,37.570887,55.741389,1
42899,37.805293,55.799532,1
42900,37.570887,55.741389,1
42901,37.805293,55.799532,1
42902,37.570887,55.741389,1
42903,37.805293,55.799532,1
42904,37.570887,55.741389,1
42905,37.805293,55.799532,1
42906,37.570887,55.741389,1
42907,37.805293,55.799532,1
42908,37.570887,55.741389,1
42909,37.805293,55.799532,1
42910,37.570887,55.741389,1
42911,37.805293,55.799532,1
42912,37.570887,55.741389,1
42913,37.805293,55.799532,1
42914,37.570887,55.741389,1
42915,37.805293,55.799532,1
42916,37.570887,55.741389,1
42917,37.805293,55.799532,1
42918,37.570887,55.741389,1
42919,37.805293,55.799532,1
42920,37.570887,55.741389,1
42921,37.805293,55.799532,1
42922,37.570887,55.741389,1
42923,37.805293,55.799532,1
42924,37.570887,55.741389,1
42925,37.805293,55.799532,1
42926,37.570887,55.741389,1
42927,37.805293,55.799532,1
42928,37.570887,55.741389,1
42929,37.805293,55.799532,1
42930,37.570887,55.741389,1
42931,37.805293,55.799532,1
42932,37.570887,55.741389,1
42933,37.805293,55.799532,1
42934,37.570887,55.741389,1
42935,37.805293,55.799532,1
42936,37.570887,55.741389,1
42937,37.805293,55.799532,1
42938,37.570887,55.741389,1
42939,37.805293,55.799532,1
42940,37.570887,55.741389,1
42941,37.805293,55.799532,1
42942,37.570887,55.741389,1
42943,37.805293,55.799532,1
42944,37.570887,55.741389,1
42945,37.805293,55.799532,1
42946,37.570887,55.741389,1
42947,37.805293,55.799532,1
42948,37.570887,55.741389,1
42949,37.805293,55.799532,1
42950,37.570887,55.741389,1
42951,37.805293,55.799532,1
42952,37.570887,55.741389,1
42953,37.805293,55.799532,1
42954,37.570887,55.741389,1
42955,37.805293,55.799532,1
42956,37.570887,55.741389,1
42957,37.805293,55.799532,1
42958,37.570887,55.741389,1
42959,37.805293,55.799532,1
42960,37.570887,55.741389,1
42961,37.805293,55.799532,1
42962,37.570887,55.741389,1
42963,37.805293,55.799532,1
42964,37.570887,55.741389,1
42965,37.805293,55.799532,1
42966,37.570887,55.741389,1
42967,37.805293,55.799532,1
42968,37.570887,55.741389,1
42969,37.805293,55.799532,1
42970,37.570887,55.741389,1
42971,37.805293,55.799532,1
42972,37.570887,55.741389,1
42973,37.805293,55.799532,1
42974,37.570887,55.741389,1
42975,37.805293,55.799532,1
42976,37.570887,55.741389,1
42977,37.805293,55.799532,1
42978,37.570887,55.741389,1
42979,37.805293,55.799532,1
42980,37.570887,55.741389,1
42981,37.805293,55.799532,1
42982,37.570887,55.741389,1
42983,37.805293,55.799532,1
42984,37.570887,55.741389,1
42985,37.805293,55.799532,1
